item1,value,item2,t1,t2,t
20,0.6614170049856105,34,32,33,640-660 ms
20,0.6741934762917838,35,32,33,640-660 ms
20,0.6987184141204811,36,32,33,640-660 ms
20,0.6197987970950517,37,32,33,640-660 ms
20,0.7445022011439768,38,32,33,640-660 ms
20,0.5899627928755797,39,32,33,640-660 ms
20,0.7167502199393945,40,32,33,640-660 ms
20,0.717677966872543,41,32,33,640-660 ms
20,0.7317804880328226,42,32,33,640-660 ms
20,0.6557066141905468,43,32,33,640-660 ms
20,0.6437642432434127,44,32,33,640-660 ms
20,0.6538143520366623,45,32,33,640-660 ms
20,0.6844484285149184,46,32,33,640-660 ms
20,0.7651284550126766,47,32,33,640-660 ms
20,0.6553642423414873,48,32,33,640-660 ms
20,0.6833867592670677,49,32,33,640-660 ms
20,0.7313457976994108,50,32,33,640-660 ms
20,0.635551649596166,51,32,33,640-660 ms
20,0.7176808153784092,52,32,33,640-660 ms
20,0.6572100618397967,53,32,33,640-660 ms
20,0.609353223260212,54,32,33,640-660 ms
20,0.6155567865655694,55,32,33,640-660 ms
20,0.7798305230712484,56,32,33,640-660 ms
20,0.6985321483089758,57,32,33,640-660 ms
20,0.5765644782988197,58,32,33,640-660 ms
20,0.6939165302892955,59,32,33,640-660 ms
20,0.7004895635793678,60,32,33,640-660 ms
21,0.5808062863699391,1,32,33,640-660 ms
21,0.5566009235234323,2,32,33,640-660 ms
21,0.5878262332973,3,32,33,640-660 ms
21,0.620164088574833,4,32,33,640-660 ms
21,0.6084629594247852,5,32,33,640-660 ms
21,0.6228154797451522,6,32,33,640-660 ms
21,0.44419788629903956,7,32,33,640-660 ms
21,0.6505159320618151,8,32,33,640-660 ms
21,0.5797609657894419,9,32,33,640-660 ms
21,0.4070738855151063,10,32,33,640-660 ms
21,0.5056077423789379,11,32,33,640-660 ms
21,0.3712769150512021,12,32,33,640-660 ms
21,0.598155853780771,13,32,33,640-660 ms
21,0.42774368521713335,14,32,33,640-660 ms
21,0.5286306290260544,15,32,33,640-660 ms
21,0.4955827531827516,16,32,33,640-660 ms
21,0.3027572952536066,17,32,33,640-660 ms
21,0.4559272138429017,18,32,33,640-660 ms
21,0.7828018031785281,19,32,33,640-660 ms
21,0.5650942926819412,20,32,33,640-660 ms
21,1,21,32,33,640-660 ms
21,0.7139026843554918,22,32,33,640-660 ms
21,0.7235509584993068,23,32,33,640-660 ms
21,0.7134317946695574,24,32,33,640-660 ms
21,0.6205027087039484,25,32,33,640-660 ms
21,0.7503305390724211,26,32,33,640-660 ms
21,0.7640707559427379,27,32,33,640-660 ms
21,0.6721586670215227,28,32,33,640-660 ms
21,0.6696122790812594,29,32,33,640-660 ms
21,0.7421992591497563,30,32,33,640-660 ms
21,0.7080933957059187,31,32,33,640-660 ms
21,0.6209796625663234,32,32,33,640-660 ms
21,0.6754346880419525,33,32,33,640-660 ms
21,0.6392915952876921,34,32,33,640-660 ms
21,0.7499719778800663,35,32,33,640-660 ms
21,0.4973436017993679,36,32,33,640-660 ms
21,0.5795676829850329,37,32,33,640-660 ms
21,0.5902095966745576,38,32,33,640-660 ms
21,0.7051529797284619,39,32,33,640-660 ms
21,0.6834696662023266,40,32,33,640-660 ms
21,0.6896226092454921,41,32,33,640-660 ms
21,0.6396431181245216,42,32,33,640-660 ms
21,0.6417824792953424,43,32,33,640-660 ms
21,0.6741430502979082,44,32,33,640-660 ms
21,0.6766420464629409,45,32,33,640-660 ms
21,0.5280047999210151,46,32,33,640-660 ms
21,0.5789317088709411,47,32,33,640-660 ms
21,0.39777815649619047,48,32,33,640-660 ms
21,0.5361181744737504,49,32,33,640-660 ms
21,0.3901835175313255,50,32,33,640-660 ms
21,0.48369463298590437,51,32,33,640-660 ms
21,0.4031482949519672,52,32,33,640-660 ms
21,0.5715971099439635,53,32,33,640-660 ms
21,0.46110104699881493,54,32,33,640-660 ms
21,0.5787439890746112,55,32,33,640-660 ms
21,0.6050375087517347,56,32,33,640-660 ms
21,0.7287742235794346,57,32,33,640-660 ms
21,0.5610928854518792,58,32,33,640-660 ms
21,0.6922851749332108,59,32,33,640-660 ms
21,0.7147689165091519,60,32,33,640-660 ms
22,0.7643968892793795,1,32,33,640-660 ms
22,0.7210822788411692,2,32,33,640-660 ms
22,0.7627224944233972,3,32,33,640-660 ms
22,0.8169341836046844,4,32,33,640-660 ms
22,0.8173473586411362,5,32,33,640-660 ms
22,0.8466454125016953,6,32,33,640-660 ms
22,0.6448424976927741,7,32,33,640-660 ms
22,0.8851435154295776,8,32,33,640-660 ms
22,0.7713449748986501,9,32,33,640-660 ms
22,0.5866737820059338,10,32,33,640-660 ms
22,0.602579999997496,11,32,33,640-660 ms
22,0.6856395174327512,12,32,33,640-660 ms
22,0.7801094058287291,13,32,33,640-660 ms
22,0.6401199371456214,14,32,33,640-660 ms
22,0.7775235555309289,15,32,33,640-660 ms
22,0.6854155621642475,16,32,33,640-660 ms
22,0.5949440620282236,17,32,33,640-660 ms
22,0.7012569823979272,18,32,33,640-660 ms
22,0.7468238370594755,19,32,33,640-660 ms
22,0.722384874366825,20,32,33,640-660 ms
22,0.7139026843554918,21,32,33,640-660 ms
22,1,22,32,33,640-660 ms
22,0.8402402026199292,23,32,33,640-660 ms
22,0.7504135268375609,24,32,33,640-660 ms
22,0.7559708058542006,25,32,33,640-660 ms
22,0.8068765680266459,26,32,33,640-660 ms
22,0.7796538078762194,27,32,33,640-660 ms
22,0.8458970116818209,28,32,33,640-660 ms
22,0.8520609201586665,29,32,33,640-660 ms
22,0.8055348220116384,30,32,33,640-660 ms
22,0.8332545990498696,31,32,33,640-660 ms
22,0.8008342624022446,32,32,33,640-660 ms
22,0.8016243513021023,33,32,33,640-660 ms
22,0.7676562040194286,34,32,33,640-660 ms
22,0.7666060612117183,35,32,33,640-660 ms
22,0.6437556056598724,36,32,33,640-660 ms
22,0.7782672148319107,37,32,33,640-660 ms
22,0.8033749446376529,38,32,33,640-660 ms
22,0.808203090921729,39,32,33,640-660 ms
22,0.7984382600435503,40,32,33,640-660 ms
22,0.7738132934570459,41,32,33,640-660 ms
22,0.7714184925606867,42,32,33,640-660 ms
22,0.7905999843724177,43,32,33,640-660 ms
22,0.7553493076073723,44,32,33,640-660 ms
22,0.7415534597658684,45,32,33,640-660 ms
22,0.7702771461995815,46,32,33,640-660 ms
22,0.7425994691437732,47,32,33,640-660 ms
22,0.6193007866448964,48,32,33,640-660 ms
22,0.794320684689645,49,32,33,640-660 ms
22,0.6718995982349361,50,32,33,640-660 ms
22,0.6746208374110808,51,32,33,640-660 ms
22,0.6401579952832732,52,32,33,640-660 ms
22,0.740730428747019,53,32,33,640-660 ms
22,0.6959047286850363,54,32,33,640-660 ms
22,0.7065765391986896,55,32,33,640-660 ms
22,0.7754516758355924,56,32,33,640-660 ms
22,0.7948765271446645,57,32,33,640-660 ms
22,0.6893105949695444,58,32,33,640-660 ms
22,0.8068428048554651,59,32,33,640-660 ms
22,0.8171054946328586,60,32,33,640-660 ms
23,0.7071214695956928,1,32,33,640-660 ms
23,0.7041533162217742,2,32,33,640-660 ms
23,0.6372098873031795,3,32,33,640-660 ms
23,0.7367470412386642,4,32,33,640-660 ms
23,0.7446789293721995,5,32,33,640-660 ms
23,0.8062613697552394,6,32,33,640-660 ms
23,0.6372605787512847,7,32,33,640-660 ms
23,0.7860606946391184,8,32,33,640-660 ms
23,0.70135021860682345,9,32,33,640-660 ms
23,0.4988329692205028,10,32,33,640-660 ms
23,0.5688126389683975,11,32,33,640-660 ms
23,0.589401554943468,12,32,33,640-660 ms
23,0.6946460503989128,13,32,33,640-660 ms
23,0.6006592089702681,14,32,33,640-660 ms
23,0.6682543299467152,15,32,33,640-660 ms
23,0.5472104862963673,16,32,33,640-660 ms
23,0.5177204064423313,17,32,33,640-660 ms
23,0.626815143770042,18,32,33,640-660 ms
23,0.727222503361264,19,32,33,640-660 ms
23,0.7319759055432872,20,32,33,640-660 ms
23,0.7235509584993068,21,32,33,640-660 ms
23,0.8402402026199292,22,32,33,640-660 ms
23,1,23,32,33,640-660 ms
23,0.7621759959483534,24,32,33,640-660 ms
23,0.702188052768064,25,32,33,640-660 ms
23,0.8486291068557161,26,32,33,640-660 ms
23,0.8050933781721756,27,32,33,640-660 ms
23,0.7984869081932867,28,32,33,640-660 ms
23,0.75408683712823,29,32,33,640-660 ms
23,0.7425483902218634,30,32,33,640-660 ms
23,0.8107146832348225,31,32,33,640-660 ms
23,0.7361416432517466,32,32,33,640-660 ms
23,0.7477530519781289,33,32,33,640-660 ms
23,0.6791031915900166,34,32,33,640-660 ms
23,0.7844699464764104,35,32,33,640-660 ms
23,0.5954418298607113,36,32,33,640-660 ms
23,0.7477491238776074,37,32,33,640-660 ms
23,0.8023080926017783,38,32,33,640-660 ms
23,0.7687766284520503,39,32,33,640-660 ms
23,0.8525490287032021,40,32,33,640-660 ms
23,0.8010266152047598,41,32,33,640-660 ms
23,0.6839370220322327,42,32,33,640-660 ms
23,0.7741742192388879,43,32,33,640-660 ms
23,0.6722966305468023,44,32,33,640-660 ms
23,0.7887281197501368,45,32,33,640-660 ms
23,0.6033034107964145,46,32,33,640-660 ms
23,0.7226493450397407,47,32,33,640-660 ms
23,0.5559317100380095,48,32,33,640-660 ms
23,0.7385615040746814,49,32,33,640-660 ms
23,0.61399104667858,50,32,33,640-660 ms
23,0.660530241087779,51,32,33,640-660 ms
23,0.5795295428329397,52,32,33,640-660 ms
23,0.7577563184180188,53,32,33,640-660 ms
23,0.6553007690894807,54,32,33,640-660 ms
23,0.6228421473191095,55,32,33,640-660 ms
23,0.7047670203243538,56,32,33,640-660 ms
23,0.7593047334806028,57,32,33,640-660 ms
23,0.7638965667068439,58,32,33,640-660 ms
23,0.7256354910144469,59,32,33,640-660 ms
23,0.7613780887538364,60,32,33,640-660 ms
24,0.6935847482726304,1,32,33,640-660 ms
24,0.7283579326898827,2,32,33,640-660 ms
24,0.6866173421369559,3,32,33,640-660 ms
24,0.7151861076445001,4,32,33,640-660 ms
24,0.6737774525697432,5,32,33,640-660 ms
24,0.781699395392252,6,32,33,640-660 ms
24,0.6673458037376768,7,32,33,640-660 ms
24,0.7743856492320043,8,32,33,640-660 ms
24,0.7077625432334304,9,32,33,640-660 ms
24,0.49356519678388905,10,32,33,640-660 ms
24,0.6141838685154334,11,32,33,640-660 ms
24,0.5426232598739326,12,32,33,640-660 ms
24,0.6831741905136473,13,32,33,640-660 ms
24,0.6305630152503325,14,32,33,640-660 ms
24,0.622311767669694,15,32,33,640-660 ms
24,0.58876115240437,16,32,33,640-660 ms
24,0.5916032693853754,17,32,33,640-660 ms
24,0.6091383724838589,18,32,33,640-660 ms
24,0.6850409192983438,19,32,33,640-660 ms
24,0.6949667849639728,20,32,33,640-660 ms
24,0.7134317946695574,21,32,33,640-660 ms
24,0.7504135268375609,22,32,33,640-660 ms
24,0.7621759959483534,23,32,33,640-660 ms
24,1,24,32,33,640-660 ms
24,0.6057626102726472,25,32,33,640-660 ms
24,0.7811574581325312,26,32,33,640-660 ms
24,0.7762178314562952,27,32,33,640-660 ms
24,0.7414631691199347,28,32,33,640-660 ms
24,0.7271421322469035,29,32,33,640-660 ms
24,0.7498122391696053,30,32,33,640-660 ms
24,0.8429447353502497,31,32,33,640-660 ms
24,0.6408447624157324,32,32,33,640-660 ms
24,0.7657418835855092,33,32,33,640-660 ms
24,0.7245408220802162,34,32,33,640-660 ms
24,0.8122039607633513,35,32,33,640-660 ms
24,0.6968727281147897,36,32,33,640-660 ms
24,0.7412332994158004,37,32,33,640-660 ms
24,0.7846006519800317,38,32,33,640-660 ms
24,0.717539731542156,39,32,33,640-660 ms
24,0.7901037384996453,40,32,33,640-660 ms
24,0.8390068146765854,41,32,33,640-660 ms
24,0.6986774326011346,42,32,33,640-660 ms
24,0.7289406509382035,43,32,33,640-660 ms
24,0.6815535706762607,44,32,33,640-660 ms
24,0.7901555201283702,45,32,33,640-660 ms
24,0.6796940331408161,46,32,33,640-660 ms
24,0.7372959805409,47,32,33,640-660 ms
24,0.6310434310112732,48,32,33,640-660 ms
24,0.6164862732154586,49,32,33,640-660 ms
24,0.707047063859151,50,32,33,640-660 ms
24,0.5690783928585328,51,32,33,640-660 ms
24,0.585736783363885,52,32,33,640-660 ms
24,0.7226308717898194,53,32,33,640-660 ms
24,0.5796617949579337,54,32,33,640-660 ms
24,0.666122833490032,55,32,33,640-660 ms
24,0.7266008352022203,56,32,33,640-660 ms
24,0.8165791569365959,57,32,33,640-660 ms
24,0.6114315618732463,58,32,33,640-660 ms
24,0.7388323621776761,59,32,33,640-660 ms
24,0.7256296765879133,60,32,33,640-660 ms
25,0.634793949615236,1,32,33,640-660 ms
25,0.6164771598026937,2,32,33,640-660 ms
25,0.662081806508458,3,32,33,640-660 ms
25,0.8023890917388012,4,32,33,640-660 ms
25,0.7382195460093853,5,32,33,640-660 ms
25,0.7500360256862402,6,32,33,640-660 ms
25,0.6447162840017908,7,32,33,640-660 ms
25,0.7499449887999096,8,32,33,640-660 ms
25,0.7046199977194317,9,32,33,640-660 ms
25,0.6044434964917605,10,32,33,640-660 ms
25,0.5642183770098572,11,32,33,640-660 ms
25,0.5367562342792749,12,32,33,640-660 ms
25,0.7388935828557757,13,32,33,640-660 ms
25,0.5656627949392277,14,32,33,640-660 ms
25,0.696407747575683,15,32,33,640-660 ms
25,0.6952932127616446,16,32,33,640-660 ms
25,0.6406133812577702,17,32,33,640-660 ms
25,0.6386426272109261,18,32,33,640-660 ms
25,0.7770229391902491,19,32,33,640-660 ms
25,0.5923062348825243,20,32,33,640-660 ms
25,0.6205027087039484,21,32,33,640-660 ms
25,0.7559708058542006,22,32,33,640-660 ms
25,0.702188052768064,23,32,33,640-660 ms
25,0.6057626102726472,24,32,33,640-660 ms
25,1,25,32,33,640-660 ms
25,0.692069434406285,26,32,33,640-660 ms
25,0.6620676845360323,27,32,33,640-660 ms
25,0.7883092433180987,28,32,33,640-660 ms
25,0.8007309356471093,29,32,33,640-660 ms
25,0.8037592592543383,30,32,33,640-660 ms
25,0.7630801025358054,31,32,33,640-660 ms
25,0.7249527729525828,32,32,33,640-660 ms
25,0.7594276221580526,33,32,33,640-660 ms
25,0.7331815804058236,34,32,33,640-660 ms
25,0.6997738762602314,35,32,33,640-660 ms
25,0.5781995213024014,36,32,33,640-660 ms
25,0.7869596564994046,37,32,33,640-660 ms
25,0.6724678120926441,38,32,33,640-660 ms
25,0.7351928466613202,39,32,33,640-660 ms
25,0.6303583075951129,40,32,33,640-660 ms
25,0.5783073662222125,41,32,33,640-660 ms
25,0.7110280847936485,42,32,33,640-660 ms
25,0.7433090636335845,43,32,33,640-660 ms
25,0.652871967524009,44,32,33,640-660 ms
25,0.7598080300757691,45,32,33,640-660 ms
25,0.7160450208145026,46,32,33,640-660 ms
25,0.7285900021595101,47,32,33,640-660 ms
25,0.5474947995233789,48,32,33,640-660 ms
25,0.7569455062549926,49,32,33,640-660 ms
25,0.622850752178194,50,32,33,640-660 ms
25,0.6823870430915363,51,32,33,640-660 ms
25,0.6129895780997695,52,32,33,640-660 ms
25,0.5533295074798287,53,32,33,640-660 ms
25,0.7063897899394208,54,32,33,640-660 ms
25,0.6081768963142148,55,32,33,640-660 ms
25,0.6667470520367327,56,32,33,640-660 ms
25,0.7267147972561344,57,32,33,640-660 ms
25,0.5738716498534796,58,32,33,640-660 ms
25,0.7451503156719796,59,32,33,640-660 ms
25,0.7008404074229744,60,32,33,640-660 ms
26,0.6379033172574132,1,32,33,640-660 ms
26,0.6212344767354634,2,32,33,640-660 ms
26,0.5523111291334953,3,32,33,640-660 ms
26,0.6649415267528095,4,32,33,640-660 ms
26,0.6728486888029594,5,32,33,640-660 ms
26,0.769255836138331,6,32,33,640-660 ms
26,0.5085715576459475,7,32,33,640-660 ms
26,0.7419193684559648,8,32,33,640-660 ms
26,0.6494958395673903,9,32,33,640-660 ms
26,0.31752219401247367,10,32,33,640-660 ms
26,0.4458214066931368,11,32,33,640-660 ms
26,0.5642815101376636,12,32,33,640-660 ms
26,0.6062723615798626,13,32,33,640-660 ms
26,0.45507011752424525,14,32,33,640-660 ms
26,0.6338900080747248,15,32,33,640-660 ms
26,0.48807354213628784,16,32,33,640-660 ms
26,0.4589086118654988,17,32,33,640-660 ms
26,0.5577585398703994,18,32,33,640-660 ms
26,0.7729078652034662,19,32,33,640-660 ms
26,0.6821800089359067,20,32,33,640-660 ms
26,0.7503305390724211,21,32,33,640-660 ms
26,0.8068765680266459,22,32,33,640-660 ms
26,0.8486291068557161,23,32,33,640-660 ms
26,0.7811574581325312,24,32,33,640-660 ms
26,0.692069434406285,25,32,33,640-660 ms
26,1,26,32,33,640-660 ms
26,0.8120328533653319,27,32,33,640-660 ms
26,0.766859210466635,28,32,33,640-660 ms
26,0.7094646599997085,29,32,33,640-660 ms
26,0.7369597110483945,30,32,33,640-660 ms
26,0.8184058375684923,31,32,33,640-660 ms
26,0.5989676789800753,32,32,33,640-660 ms
26,0.7451610132485333,33,32,33,640-660 ms
26,0.6223869415067879,34,32,33,640-660 ms
26,0.733127781591518,35,32,33,640-660 ms
26,0.5707922341014569,36,32,33,640-660 ms
26,0.7645558342800335,37,32,33,640-660 ms
26,0.8055032311012862,38,32,33,640-660 ms
26,0.7829260092912331,39,32,33,640-660 ms
26,0.8615055294807408,40,32,33,640-660 ms
26,0.8454529360734956,41,32,33,640-660 ms
26,0.7113389373549834,42,32,33,640-660 ms
26,0.7642174114703506,43,32,33,640-660 ms
26,0.6406445360670657,44,32,33,640-660 ms
26,0.7351137377173543,45,32,33,640-660 ms
26,0.557406255008147,46,32,33,640-660 ms
26,0.6689578366038,47,32,33,640-660 ms
26,0.40851001721239427,48,32,33,640-660 ms
26,0.6473890326109777,49,32,33,640-660 ms
26,0.5308430624001446,50,32,33,640-660 ms
26,0.48261783834965016,51,32,33,640-660 ms
26,0.4596495724101185,52,32,33,640-660 ms
26,0.5935092350533956,53,32,33,640-660 ms
26,0.455614955067362,54,32,33,640-660 ms
26,0.5569913566513693,55,32,33,640-660 ms
26,0.6634678207542698,56,32,33,640-660 ms
26,0.7223104730833163,57,32,33,640-660 ms
26,0.5960222923981278,58,32,33,640-660 ms
26,0.6975907025392076,59,32,33,640-660 ms
26,0.6434448869430016,60,32,33,640-660 ms
27,0.6681948289515144,1,32,33,640-660 ms
27,0.6763049713683191,2,32,33,640-660 ms
27,0.6332316119788712,3,32,33,640-660 ms
27,0.6962236819711987,4,32,33,640-660 ms
27,0.7348830679206885,5,32,33,640-660 ms
27,0.7349145111645174,6,32,33,640-660 ms
27,0.5434861691535111,7,32,33,640-660 ms
27,0.7591660498515725,8,32,33,640-660 ms
27,0.6991168062273345,9,32,33,640-660 ms
27,0.3999237244034681,10,32,33,640-660 ms
27,0.5180603953949203,11,32,33,640-660 ms
27,0.4709330861255882,12,32,33,640-660 ms
27,0.6542256974403373,13,32,33,640-660 ms
27,0.5311475121140522,14,32,33,640-660 ms
27,0.641047950472024,15,32,33,640-660 ms
27,0.5256798308651132,16,32,33,640-660 ms
27,0.44796714096865553,17,32,33,640-660 ms
27,0.5193999657104653,18,32,33,640-660 ms
27,0.7305862901497341,19,32,33,640-660 ms
27,0.7098487084622401,20,32,33,640-660 ms
27,0.7640707559427379,21,32,33,640-660 ms
27,0.7796538078762194,22,32,33,640-660 ms
27,0.8050933781721756,23,32,33,640-660 ms
27,0.7762178314562952,24,32,33,640-660 ms
27,0.6620676845360323,25,32,33,640-660 ms
27,0.8120328533653319,26,32,33,640-660 ms
27,1,27,32,33,640-660 ms
27,0.7311365914850909,28,32,33,640-660 ms
27,0.7617777654221553,29,32,33,640-660 ms
27,0.7523940743281612,30,32,33,640-660 ms
27,0.7780719230311672,31,32,33,640-660 ms
27,0.6614664260571306,32,32,33,640-660 ms
27,0.7471425840660635,33,32,33,640-660 ms
27,0.6459340904076457,34,32,33,640-660 ms
27,0.7473791330164113,35,32,33,640-660 ms
27,0.540337951924088,36,32,33,640-660 ms
27,0.6900194300602344,37,32,33,640-660 ms
27,0.795553273892002,38,32,33,640-660 ms
27,0.7197437015013256,39,32,33,640-660 ms
27,0.7999255332139615,40,32,33,640-660 ms
27,0.7761944912653319,41,32,33,640-660 ms
27,0.7379588910892496,42,32,33,640-660 ms
27,0.7084780593749964,43,32,33,640-660 ms
27,0.7197695943718659,44,32,33,640-660 ms
27,0.7696476525186629,45,32,33,640-660 ms
27,0.6221967889705963,46,32,33,640-660 ms
27,0.6507545276565488,47,32,33,640-660 ms
27,0.5784283937769825,48,32,33,640-660 ms
27,0.6478486949571156,49,32,33,640-660 ms
27,0.5925073137015301,50,32,33,640-660 ms
27,0.5782817848871938,51,32,33,640-660 ms
27,0.469932295630363,52,32,33,640-660 ms
27,0.6525570741448975,53,32,33,640-660 ms
27,0.5333745752400489,54,32,33,640-660 ms
27,0.6221289341704099,55,32,33,640-660 ms
27,0.6816030652512393,56,32,33,640-660 ms
27,0.7099182641913976,57,32,33,640-660 ms
27,0.6264633495219877,58,32,33,640-660 ms
27,0.6584814788847114,59,32,33,640-660 ms
27,0.7602988806617724,60,32,33,640-660 ms
28,0.8694044289190502,1,32,33,640-660 ms
28,0.7535462178947658,2,32,33,640-660 ms
28,0.8304378219882634,3,32,33,640-660 ms
28,0.8995905021061968,4,32,33,640-660 ms
28,0.8633613474355165,5,32,33,640-660 ms
28,0.8802241379123319,6,32,33,640-660 ms
28,0.7002537662237609,7,32,33,640-660 ms
28,0.879636433166462,8,32,33,640-660 ms
28,0.7734042306758357,9,32,33,640-660 ms
28,0.6865204433173043,10,32,33,640-660 ms
28,0.6950070768484138,11,32,33,640-660 ms
28,0.7182483685660052,12,32,33,640-660 ms
28,0.8714028403744295,13,32,33,640-660 ms
28,0.7365505480884347,14,32,33,640-660 ms
28,0.8192334986710337,15,32,33,640-660 ms
28,0.756680409329738,16,32,33,640-660 ms
28,0.7185486338633403,17,32,33,640-660 ms
28,0.8280869700474599,18,32,33,640-660 ms
28,0.7806779476599125,19,32,33,640-660 ms
28,0.7723394623007234,20,32,33,640-660 ms
28,0.6721586670215227,21,32,33,640-660 ms
28,0.8458970116818209,22,32,33,640-660 ms
28,0.7984869081932867,23,32,33,640-660 ms
28,0.7414631691199347,24,32,33,640-660 ms
28,0.7883092433180987,25,32,33,640-660 ms
28,0.766859210466635,26,32,33,640-660 ms
28,0.7311365914850909,27,32,33,640-660 ms
28,1,28,32,33,640-660 ms
28,0.8975341708842274,29,32,33,640-660 ms
28,0.8840829944224096,30,32,33,640-660 ms
28,0.9030169142673645,31,32,33,640-660 ms
28,0.8625205930775668,32,32,33,640-660 ms
28,0.832429700446747,33,32,33,640-660 ms
28,0.8940989844741863,34,32,33,640-660 ms
28,0.8422826994108399,35,32,33,640-660 ms
28,0.7739755744073775,36,32,33,640-660 ms
28,0.8034069652455311,37,32,33,640-660 ms
28,0.7720488648732755,38,32,33,640-660 ms
28,0.7498430416467814,39,32,33,640-660 ms
28,0.7317862281954317,40,32,33,640-660 ms
28,0.726460292486962,41,32,33,640-660 ms
28,0.7599136540395621,42,32,33,640-660 ms
28,0.7698832893004711,43,32,33,640-660 ms
28,0.676388150250834,44,32,33,640-660 ms
28,0.7918964354189033,45,32,33,640-660 ms
28,0.7909628702222948,46,32,33,640-660 ms
28,0.8742272876021221,47,32,33,640-660 ms
28,0.6594623340297256,48,32,33,640-660 ms
28,0.8256479520996821,49,32,33,640-660 ms
28,0.7460958915591492,50,32,33,640-660 ms
28,0.7836511129206273,51,32,33,640-660 ms
28,0.7433955605654796,52,32,33,640-660 ms
28,0.789919280088594,53,32,33,640-660 ms
28,0.7213369285681778,54,32,33,640-660 ms
28,0.7760026027691616,55,32,33,640-660 ms
28,0.8082133293274127,56,32,33,640-660 ms
28,0.8484376664324698,57,32,33,640-660 ms
28,0.6714544839713288,58,32,33,640-660 ms
28,0.8775537433620813,59,32,33,640-660 ms
28,0.8436060555170509,60,32,33,640-660 ms
29,0.8170361256165541,1,32,33,640-660 ms
29,0.7776497837269146,2,32,33,640-660 ms
29,0.8653154613408868,3,32,33,640-660 ms
29,0.8901205267486074,4,32,33,640-660 ms
29,0.8936060238993611,5,32,33,640-660 ms
29,0.8419964586577644,6,32,33,640-660 ms
29,0.7113920356066541,7,32,33,640-660 ms
29,0.8846979646082072,8,32,33,640-660 ms
29,0.8090324298536637,9,32,33,640-660 ms
29,0.7272567799557526,10,32,33,640-660 ms
29,0.6965014736043137,11,32,33,640-660 ms
29,0.6197377399343337,12,32,33,640-660 ms
29,0.8790359887375272,13,32,33,640-660 ms
29,0.7592681499034128,14,32,33,640-660 ms
29,0.8483750926895456,15,32,33,640-660 ms
29,0.8324658024700341,16,32,33,640-660 ms
29,0.7110082010208567,17,32,33,640-660 ms
29,0.7755535024039967,18,32,33,640-660 ms
29,0.7852259954058154,19,32,33,640-660 ms
29,0.6953497992218532,20,32,33,640-660 ms
29,0.6696122790812594,21,32,33,640-660 ms
29,0.8520609201586665,22,32,33,640-660 ms
29,0.75408683712823,23,32,33,640-660 ms
29,0.7271421322469035,24,32,33,640-660 ms
29,0.8007309356471093,25,32,33,640-660 ms
29,0.7094646599997085,26,32,33,640-660 ms
29,0.7617777654221553,27,32,33,640-660 ms
29,0.8975341708842274,28,32,33,640-660 ms
29,1,29,32,33,640-660 ms
29,0.8779455702734843,30,32,33,640-660 ms
29,0.8492626429632923,31,32,33,640-660 ms
29,0.8236044159647461,32,32,33,640-660 ms
29,0.8367145653599357,33,32,33,640-660 ms
29,0.8694747367733248,34,32,33,640-660 ms
29,0.845252400487665,35,32,33,640-660 ms
29,0.6990101164532732,36,32,33,640-660 ms
29,0.7775720011817341,37,32,33,640-660 ms
29,0.7374536151134368,38,32,33,640-660 ms
29,0.7811767161991822,39,32,33,640-660 ms
29,0.7405358374573304,40,32,33,640-660 ms
29,0.7119847306034562,41,32,33,640-660 ms
29,0.7652105592107573,42,32,33,640-660 ms
29,0.8066427733443473,43,32,33,640-660 ms
29,0.7651560963097291,44,32,33,640-660 ms
29,0.8508305632280206,45,32,33,640-660 ms
29,0.845283773491756,46,32,33,640-660 ms
29,0.8199349841114715,47,32,33,640-660 ms
29,0.722882177950648,48,32,33,640-660 ms
29,0.8576105255719162,49,32,33,640-660 ms
29,0.7638180362404292,50,32,33,640-660 ms
29,0.7825187909324836,51,32,33,640-660 ms
29,0.7013599886988852,52,32,33,640-660 ms
29,0.8051852543575283,53,32,33,640-660 ms
29,0.762067622413259,54,32,33,640-660 ms
29,0.7734018569298208,55,32,33,640-660 ms
29,0.7720754757093304,56,32,33,640-660 ms
29,0.8167258333939613,57,32,33,640-660 ms
29,0.655246107996645,58,32,33,640-660 ms
29,0.8318974677342116,59,32,33,640-660 ms
29,0.8796849925986002,60,32,33,640-660 ms
30,0.7731197104512358,1,32,33,640-660 ms
30,0.7352164245190727,2,32,33,640-660 ms
30,0.8081511751947071,3,32,33,640-660 ms
30,0.8410310635739459,4,32,33,640-660 ms
30,0.7994782940635913,5,32,33,640-660 ms
30,0.7644469398714175,6,32,33,640-660 ms
30,0.7265426672214266,7,32,33,640-660 ms
30,0.8261029256965516,8,32,33,640-660 ms
30,0.8061635758391119,9,32,33,640-660 ms
30,0.6228822871045023,10,32,33,640-660 ms
30,0.6448154998131561,11,32,33,640-660 ms
30,0.6007743179292563,12,32,33,640-660 ms
30,0.8297265541323362,13,32,33,640-660 ms
30,0.6592929567802744,14,32,33,640-660 ms
30,0.7663932395443013,15,32,33,640-660 ms
30,0.7707153058566337,16,32,33,640-660 ms
30,0.6568909315588851,17,32,33,640-660 ms
30,0.7193028172069876,18,32,33,640-660 ms
30,0.8162263626051489,19,32,33,640-660 ms
30,0.6828403599021928,20,32,33,640-660 ms
