item1,value,item2,t1,t2,t
10,0.7484533694070379,48,1,33,0-660 ms
10,0.7855387403383682,49,1,33,0-660 ms
10,0.7452503557960302,50,1,33,0-660 ms
10,0.7354640331427167,51,1,33,0-660 ms
10,0.7752862709274947,52,1,33,0-660 ms
10,0.7075557984489385,53,1,33,0-660 ms
10,0.7675161398572351,54,1,33,0-660 ms
10,0.6782656549443623,55,1,33,0-660 ms
10,0.5902719889632453,56,1,33,0-660 ms
10,0.6016395190410018,57,1,33,0-660 ms
10,0.6195309396425295,58,1,33,0-660 ms
10,0.6716476483743187,59,1,33,0-660 ms
10,0.6337616286683128,60,1,33,0-660 ms
11,0.806945529513829,1,1,33,0-660 ms
11,0.8071969606410209,2,1,33,0-660 ms
11,0.7954367563149563,3,1,33,0-660 ms
11,0.762124908600841,4,1,33,0-660 ms
11,0.788629184715164,5,1,33,0-660 ms
11,0.7241380924735709,6,1,33,0-660 ms
11,0.7952703561813784,7,1,33,0-660 ms
11,0.779504243932115,8,1,33,0-660 ms
11,0.79531660244505,9,1,33,0-660 ms
11,0.788323863795134,10,1,33,0-660 ms
11,1,11,1,33,0-660 ms
11,0.7113687389615923,12,1,33,0-660 ms
11,0.8177915137304973,13,1,33,0-660 ms
11,0.793064590278192,14,1,33,0-660 ms
11,0.7330675323233734,15,1,33,0-660 ms
11,0.8304615627787385,16,1,33,0-660 ms
11,0.8321801908310524,17,1,33,0-660 ms
11,0.7550605418740142,18,1,33,0-660 ms
11,0.6728268704341586,19,1,33,0-660 ms
11,0.7081889066061164,20,1,33,0-660 ms
11,0.6175990908933433,21,1,33,0-660 ms
11,0.684400442411111,22,1,33,0-660 ms
11,0.6965362692511652,23,1,33,0-660 ms
11,0.7264113305956689,24,1,33,0-660 ms
11,0.7008278156084238,25,1,33,0-660 ms
11,0.5654033017380856,26,1,33,0-660 ms
11,0.5874346315401433,27,1,33,0-660 ms
11,0.7429680575387967,28,1,33,0-660 ms
11,0.7385057801527883,29,1,33,0-660 ms
11,0.7012491776684497,30,1,33,0-660 ms
11,0.7091860564118142,31,1,33,0-660 ms
11,0.7482949475924034,32,1,33,0-660 ms
11,0.6866010181183207,33,1,33,0-660 ms
11,0.7771280608662812,34,1,33,0-660 ms
11,0.7325603073948023,35,1,33,0-660 ms
11,0.7703551020085797,36,1,33,0-660 ms
11,0.6886016710137366,37,1,33,0-660 ms
11,0.6980556552363598,38,1,33,0-660 ms
11,0.5666908431066935,39,1,33,0-660 ms
11,0.5597583767293786,40,1,33,0-660 ms
11,0.7192098505998202,41,1,33,0-660 ms
11,0.6372846441001022,42,1,33,0-660 ms
11,0.7344908246535964,43,1,33,0-660 ms
11,0.7328536932073625,44,1,33,0-660 ms
11,0.7234578332594712,45,1,33,0-660 ms
11,0.8001524888272334,46,1,33,0-660 ms
11,0.7726806103977438,47,1,33,0-660 ms
11,0.8115323204631955,48,1,33,0-660 ms
11,0.7996525512784144,49,1,33,0-660 ms
11,0.8290501504145529,50,1,33,0-660 ms
11,0.805304751908867,51,1,33,0-660 ms
11,0.8041832711362317,52,1,33,0-660 ms
11,0.7759473299083053,53,1,33,0-660 ms
11,0.790365679776151,54,1,33,0-660 ms
11,0.7386746625050026,55,1,33,0-660 ms
11,0.6810828166242089,56,1,33,0-660 ms
11,0.6966273303853763,57,1,33,0-660 ms
11,0.7170957000453603,58,1,33,0-660 ms
11,0.7309237668407695,59,1,33,0-660 ms
11,0.722945373634476,60,1,33,0-660 ms
12,0.7290549930168878,1,1,33,0-660 ms
12,0.6881430952311629,2,1,33,0-660 ms
12,0.6574919479050298,3,1,33,0-660 ms
12,0.6673397867477223,4,1,33,0-660 ms
12,0.6705359511307164,5,1,33,0-660 ms
12,0.6374686418544321,6,1,33,0-660 ms
12,0.6572188434343638,7,1,33,0-660 ms
12,0.6670748297072091,8,1,33,0-660 ms
12,0.6739359611069597,9,1,33,0-660 ms
12,0.681720473440143,10,1,33,0-660 ms
12,0.7113687389615923,11,1,33,0-660 ms
12,1,12,1,33,0-660 ms
12,0.6806372767147232,13,1,33,0-660 ms
12,0.7063798237919031,14,1,33,0-660 ms
12,0.7966973830203125,15,1,33,0-660 ms
12,0.7110801703049471,16,1,33,0-660 ms
12,0.754889410113178,17,1,33,0-660 ms
12,0.6990584879844217,18,1,33,0-660 ms
12,0.5567677950935879,19,1,33,0-660 ms
12,0.6115150554182489,20,1,33,0-660 ms
12,0.46935779214965223,21,1,33,0-660 ms
12,0.5672965475304321,22,1,33,0-660 ms
12,0.5633389390048595,23,1,33,0-660 ms
12,0.5560406187772297,24,1,33,0-660 ms
12,0.5905116718840004,25,1,33,0-660 ms
12,0.43872898739215005,26,1,33,0-660 ms
12,0.4369864203063139,27,1,33,0-660 ms
12,0.6404219934022561,28,1,33,0-660 ms
12,0.5838831412380339,29,1,33,0-660 ms
12,0.5900591688425487,30,1,33,0-660 ms
12,0.638632283907583,31,1,33,0-660 ms
12,0.6247774042866816,32,1,33,0-660 ms
12,0.5586679081127143,33,1,33,0-660 ms
12,0.6600076123543595,34,1,33,0-660 ms
12,0.6373989506788377,35,1,33,0-660 ms
12,0.694097000469093,36,1,33,0-660 ms
12,0.5641607582255026,37,1,33,0-660 ms
12,0.5621076262096304,38,1,33,0-660 ms
12,0.4631044001908439,39,1,33,0-660 ms
12,0.4293066991010072,40,1,33,0-660 ms
12,0.5751658573609288,41,1,33,0-660 ms
12,0.5298646425990036,42,1,33,0-660 ms
12,0.6236373349163417,43,1,33,0-660 ms
12,0.567979340686436,44,1,33,0-660 ms
12,0.59611992174263,45,1,33,0-660 ms
12,0.6803378338832372,46,1,33,0-660 ms
12,0.7219556852400886,47,1,33,0-660 ms
12,0.7176582341587348,48,1,33,0-660 ms
12,0.7153485474169318,49,1,33,0-660 ms
12,0.7520466232922395,50,1,33,0-660 ms
12,0.6917440959395743,51,1,33,0-660 ms
12,0.7339809003418002,52,1,33,0-660 ms
12,0.65643095487485,53,1,33,0-660 ms
12,0.6682642726409886,54,1,33,0-660 ms
12,0.6747134127459354,55,1,33,0-660 ms
12,0.5759371795300957,56,1,33,0-660 ms
12,0.5952851037082513,57,1,33,0-660 ms
12,0.5884131262737402,58,1,33,0-660 ms
12,0.6419504914622014,59,1,33,0-660 ms
12,0.5951288827737189,60,1,33,0-660 ms
13,0.8100386363146884,1,1,33,0-660 ms
13,0.800396190972698,2,1,33,0-660 ms
13,0.8320560501130272,3,1,33,0-660 ms
13,0.8181004658474763,4,1,33,0-660 ms
13,0.8200074374637973,5,1,33,0-660 ms
13,0.7699607533362968,6,1,33,0-660 ms
13,0.7689723086280222,7,1,33,0-660 ms
13,0.8168894486076957,8,1,33,0-660 ms
13,0.7969712874287589,9,1,33,0-660 ms
13,0.7913805386632022,10,1,33,0-660 ms
13,0.8177915137304973,11,1,33,0-660 ms
13,0.6806372767147232,12,1,33,0-660 ms
13,1,13,1,33,0-660 ms
13,0.7470515052903475,14,1,33,0-660 ms
13,0.7306541850369861,15,1,33,0-660 ms
13,0.8408493949529013,16,1,33,0-660 ms
13,0.813510843958386,17,1,33,0-660 ms
13,0.7579664263802434,18,1,33,0-660 ms
13,0.7283484283667583,19,1,33,0-660 ms
13,0.7339308336540307,20,1,33,0-660 ms
13,0.6755246246766905,21,1,33,0-660 ms
13,0.7068992485875992,22,1,33,0-660 ms
13,0.746985879997032,23,1,33,0-660 ms
13,0.7482606617642982,24,1,33,0-660 ms
13,0.7511296766266619,25,1,33,0-660 ms
13,0.5965858364377503,26,1,33,0-660 ms
13,0.6019857248590846,27,1,33,0-660 ms
13,0.7671610471500386,28,1,33,0-660 ms
13,0.7780103386788643,29,1,33,0-660 ms
13,0.7761160805815531,30,1,33,0-660 ms
13,0.7579575605270535,31,1,33,0-660 ms
13,0.8003021796505188,32,1,33,0-660 ms
13,0.7542366890140606,33,1,33,0-660 ms
13,0.8330372017692396,34,1,33,0-660 ms
13,0.8124777846111865,35,1,33,0-660 ms
13,0.7609405083179402,36,1,33,0-660 ms
13,0.7738738222087234,37,1,33,0-660 ms
13,0.7545506236266715,38,1,33,0-660 ms
13,0.6204829520810168,39,1,33,0-660 ms
13,0.5826580435769567,40,1,33,0-660 ms
13,0.7159049401178565,41,1,33,0-660 ms
13,0.6432174000377733,42,1,33,0-660 ms
13,0.7912363706102236,43,1,33,0-660 ms
13,0.7537089841595406,44,1,33,0-660 ms
13,0.7358753173597348,45,1,33,0-660 ms
13,0.8483331439150279,46,1,33,0-660 ms
13,0.7866173807352898,47,1,33,0-660 ms
13,0.8452558530029853,48,1,33,0-660 ms
13,0.8474993043487602,49,1,33,0-660 ms
13,0.8371588937227968,50,1,33,0-660 ms
13,0.8563860050885775,51,1,33,0-660 ms
13,0.824235628417299,52,1,33,0-660 ms
13,0.8381594441353342,53,1,33,0-660 ms
13,0.8296086564819316,54,1,33,0-660 ms
13,0.7308019085174452,55,1,33,0-660 ms
13,0.7427298254046162,56,1,33,0-660 ms
13,0.767952949378447,57,1,33,0-660 ms
13,0.784980844180989,58,1,33,0-660 ms
13,0.7991309735009972,59,1,33,0-660 ms
13,0.7536831019356077,60,1,33,0-660 ms
14,0.74063910897738094,1,1,33,0-660 ms
14,0.7673375283866838,2,1,33,0-660 ms
14,0.6944317549836035,3,1,33,0-660 ms
14,0.7053496257557182,4,1,33,0-660 ms
14,0.7133631351633232,5,1,33,0-660 ms
14,0.6695929673529364,6,1,33,0-660 ms
14,0.7367505016962523,7,1,33,0-660 ms
14,0.7207259643763719,8,1,33,0-660 ms
14,0.6883983218475191,9,1,33,0-660 ms
14,0.7802831190481765,10,1,33,0-660 ms
14,0.793064590278192,11,1,33,0-660 ms
14,0.7063798237919031,12,1,33,0-660 ms
14,0.7470515052903475,13,1,33,0-660 ms
14,1,14,1,33,0-660 ms
14,0.7324147577573572,15,1,33,0-660 ms
14,0.8015479753223032,16,1,33,0-660 ms
14,0.8231945367335713,17,1,33,0-660 ms
14,0.7999346329974933,18,1,33,0-660 ms
14,0.5662995554339796,19,1,33,0-660 ms
14,0.6301378570674628,20,1,33,0-660 ms
14,0.4710512139812773,21,1,33,0-660 ms
14,0.5901671367387987,22,1,33,0-660 ms
14,0.6384363925735734,23,1,33,0-660 ms
14,0.6612589255750718,24,1,33,0-660 ms
14,0.5807005244660536,25,1,33,0-660 ms
14,0.5004173197927633,26,1,33,0-660 ms
14,0.5051991920575654,27,1,33,0-660 ms
14,0.6527110546493559,28,1,33,0-660 ms
14,0.6312910364267683,29,1,33,0-660 ms
14,0.5945194170327108,30,1,33,0-660 ms
14,0.6550745288674822,31,1,33,0-660 ms
14,0.6310126554404053,32,1,33,0-660 ms
14,0.5211322486271737,33,1,33,0-660 ms
14,0.6874609972667691,34,1,33,0-660 ms
14,0.6698176068737619,35,1,33,0-660 ms
14,0.6661016421887913,36,1,33,0-660 ms
14,0.6153376812442394,37,1,33,0-660 ms
14,0.636371940802103,38,1,33,0-660 ms
14,0.5046181932712652,39,1,33,0-660 ms
14,0.49599583135628306,40,1,33,0-660 ms
14,0.6445218283067353,41,1,33,0-660 ms
14,0.555617815390556,42,1,33,0-660 ms
14,0.7259057962576108,43,1,33,0-660 ms
14,0.6435251012976779,44,1,33,0-660 ms
14,0.6536401800431785,45,1,33,0-660 ms
14,0.7596757936829122,46,1,33,0-660 ms
14,0.7466966170380749,47,1,33,0-660 ms
14,0.7561108149472824,48,1,33,0-660 ms
14,0.7535972545373815,49,1,33,0-660 ms
14,0.7944620812571526,50,1,33,0-660 ms
14,0.7326576067713656,51,1,33,0-660 ms
14,0.7625419026952359,52,1,33,0-660 ms
14,0.71319823841158,53,1,33,0-660 ms
14,0.7623217811035762,54,1,33,0-660 ms
14,0.686743275123516,55,1,33,0-660 ms
14,0.5976244712911627,56,1,33,0-660 ms
14,0.620893670240168,57,1,33,0-660 ms
14,0.6432017558716397,58,1,33,0-660 ms
14,0.6662301753662759,59,1,33,0-660 ms
14,0.652089308705869,60,1,33,0-660 ms
15,0.7128249809145647,1,1,33,0-660 ms
15,0.7128257630310953,2,1,33,0-660 ms
15,0.7073985259933259,3,1,33,0-660 ms
15,0.6707542800054965,4,1,33,0-660 ms
15,0.7294396190881284,5,1,33,0-660 ms
15,0.6592135857429147,6,1,33,0-660 ms
15,0.6679684883732859,7,1,33,0-660 ms
15,0.7002175884748714,8,1,33,0-660 ms
15,0.6938146221251639,9,1,33,0-660 ms
15,0.7701022871508699,10,1,33,0-660 ms
15,0.7330675323233734,11,1,33,0-660 ms
15,0.7966973830203125,12,1,33,0-660 ms
15,0.7306541850369861,13,1,33,0-660 ms
15,0.7324147577573572,14,1,33,0-660 ms
15,1,15,1,33,0-660 ms
15,0.7497069523634474,16,1,33,0-660 ms
15,0.7392602973764267,17,1,33,0-660 ms
15,0.7238001637059571,18,1,33,0-660 ms
15,0.5918246898392819,19,1,33,0-660 ms
15,0.5988168130153173,20,1,33,0-660 ms
15,0.5004711125673131,21,1,33,0-660 ms
15,0.5830615571198994,22,1,33,0-660 ms
15,0.5942334387766409,23,1,33,0-660 ms
15,0.5858161864358074,24,1,33,0-660 ms
15,0.6054147146744002,25,1,33,0-660 ms
15,0.48901815394344655,26,1,33,0-660 ms
15,0.4858646962015717,27,1,33,0-660 ms
15,0.6947011745265198,28,1,33,0-660 ms
15,0.6618493716960566,29,1,33,0-660 ms
15,0.6206051951433418,30,1,33,0-660 ms
15,0.6851157153288747,31,1,33,0-660 ms
15,0.6461587954224933,32,1,33,0-660 ms
15,0.6196762011311654,33,1,33,0-660 ms
15,0.6997993801474264,34,1,33,0-660 ms
15,0.6815000881266047,35,1,33,0-660 ms
15,0.7156831571355234,36,1,33,0-660 ms
15,0.6020318964091365,37,1,33,0-660 ms
15,0.5821765532243715,38,1,33,0-660 ms
15,0.4907275125233153,39,1,33,0-660 ms
15,0.4616245329778084,40,1,33,0-660 ms
15,0.6252099350684686,41,1,33,0-660 ms
15,0.5384628586906448,42,1,33,0-660 ms
15,0.6632522583087153,43,1,33,0-660 ms
15,0.6369403667348851,44,1,33,0-660 ms
15,0.622286023526024,45,1,33,0-660 ms
15,0.7172147558828342,46,1,33,0-660 ms
15,0.7459080321927414,47,1,33,0-660 ms
15,0.6910397384092389,48,1,33,0-660 ms
15,0.7234730395979142,49,1,33,0-660 ms
15,0.7111549627748803,50,1,33,0-660 ms
15,0.7159877633803227,51,1,33,0-660 ms
15,0.7304100360466831,52,1,33,0-660 ms
15,0.6514131879099544,53,1,33,0-660 ms
15,0.6657165221367488,54,1,33,0-660 ms
15,0.7028450914480849,55,1,33,0-660 ms
15,0.582826881307024,56,1,33,0-660 ms
15,0.6204723559465971,57,1,33,0-660 ms
15,0.5883537269370264,58,1,33,0-660 ms
15,0.6625303472132289,59,1,33,0-660 ms
15,0.6087645264462388,60,1,33,0-660 ms
16,0.7639164678921369,1,1,33,0-660 ms
16,0.7898867193264609,2,1,33,0-660 ms
16,0.7815716286107468,3,1,33,0-660 ms
16,0.7465644932717087,4,1,33,0-660 ms
16,0.7765592239799821,5,1,33,0-660 ms
16,0.6782244434411492,6,1,33,0-660 ms
16,0.7542900778605743,7,1,33,0-660 ms
16,0.7368210012098186,8,1,33,0-660 ms
16,0.7769883499539794,9,1,33,0-660 ms
16,0.8138946738626013,10,1,33,0-660 ms
16,0.8304615627787385,11,1,33,0-660 ms
16,0.7110801703049471,12,1,33,0-660 ms
16,0.8408493949529013,13,1,33,0-660 ms
16,0.8015479753223032,14,1,33,0-660 ms
16,0.7497069523634474,15,1,33,0-660 ms
16,1,16,1,33,0-660 ms
16,0.8543286761521862,17,1,33,0-660 ms
16,0.802560153056996,18,1,33,0-660 ms
16,0.6367364784370584,19,1,33,0-660 ms
16,0.660413458928753,20,1,33,0-660 ms
16,0.574737817661286,21,1,33,0-660 ms
16,0.6160977562295661,22,1,33,0-660 ms
16,0.6654489005446651,23,1,33,0-660 ms
16,0.6706183486902842,24,1,33,0-660 ms
16,0.6550948665891244,25,1,33,0-660 ms
16,0.4830979948456184,26,1,33,0-660 ms
16,0.49487481182784077,27,1,33,0-660 ms
16,0.6715780326278873,28,1,33,0-660 ms
16,0.66390111410284,29,1,33,0-660 ms
16,0.6636898903290189,30,1,33,0-660 ms
16,0.6728605917155306,31,1,33,0-660 ms
16,0.72172855897236865,32,1,33,0-660 ms
16,0.6518442074521792,33,1,33,0-660 ms
16,0.7329702154986766,34,1,33,0-660 ms
16,0.7086989004004235,35,1,33,0-660 ms
16,0.7008613344301378,36,1,33,0-660 ms
16,0.6978924959076678,37,1,33,0-660 ms
16,0.6776988849233959,38,1,33,0-660 ms
16,0.5294002040214586,39,1,33,0-660 ms
16,0.4707827760498815,40,1,33,0-660 ms
16,0.6768704037907014,41,1,33,0-660 ms
16,0.5529995150356208,42,1,33,0-660 ms
16,0.7257917372254341,43,1,33,0-660 ms
16,0.7167525989271464,44,1,33,0-660 ms
16,0.6664800689552153,45,1,33,0-660 ms
16,0.8077236356109488,46,1,33,0-660 ms
16,0.7834123011951606,47,1,33,0-660 ms
16,0.8192166230654582,48,1,33,0-660 ms
16,0.8529183918807595,49,1,33,0-660 ms
16,0.8331775436959422,50,1,33,0-660 ms
16,0.8362398639605927,51,1,33,0-660 ms
16,0.8155117339262946,52,1,33,0-660 ms
16,0.7759729090283574,53,1,33,0-660 ms
16,0.8236279409266598,54,1,33,0-660 ms
16,0.6694577876137384,55,1,33,0-660 ms
16,0.6593465763202817,56,1,33,0-660 ms
16,0.6616005209037892,57,1,33,0-660 ms
16,0.6992180056577124,58,1,33,0-660 ms
16,0.6909479226691109,59,1,33,0-660 ms
16,0.6724839324861646,60,1,33,0-660 ms
17,0.7767460166092446,1,1,33,0-660 ms
17,0.7945238362897734,2,1,33,0-660 ms
17,0.7657589812822477,3,1,33,0-660 ms
17,0.7269481449320268,4,1,33,0-660 ms
17,0.7295370903586225,5,1,33,0-660 ms
17,0.6909968790404788,6,1,33,0-660 ms
17,0.7674916622011773,7,1,33,0-660 ms
17,0.723292475823038,8,1,33,0-660 ms
17,0.755418174294596,9,1,33,0-660 ms
17,0.817352444563046,10,1,33,0-660 ms
17,0.8321801908310524,11,1,33,0-660 ms
17,0.754889410113178,12,1,33,0-660 ms
17,0.813510843958386,13,1,33,0-660 ms
17,0.8231945367335713,14,1,33,0-660 ms
17,0.7392602973764267,15,1,33,0-660 ms
17,0.8543286761521862,16,1,33,0-660 ms
17,1,17,1,33,0-660 ms
17,0.8122981279196241,18,1,33,0-660 ms
17,0.5941455754260998,19,1,33,0-660 ms
17,0.6982400696491905,20,1,33,0-660 ms
17,0.5306110204109673,21,1,33,0-660 ms
17,0.6054951598309352,22,1,33,0-660 ms
17,0.6489047056522504,23,1,33,0-660 ms
17,0.6605460095076284,24,1,33,0-660 ms
17,0.6649399540919704,25,1,33,0-660 ms
17,0.47816159528791474,26,1,33,0-660 ms
17,0.48873800392259925,27,1,33,0-660 ms
17,0.6328743033448012,28,1,33,0-660 ms
17,0.6301397549542234,29,1,33,0-660 ms
17,0.6306051645366263,30,1,33,0-660 ms
17,0.6525687098929851,31,1,33,0-660 ms
17,0.6929047126199754,32,1,33,0-660 ms
17,0.6081122740354578,33,1,33,0-660 ms
17,0.7155353615842639,34,1,33,0-660 ms
17,0.680197591816909,35,1,33,0-660 ms
17,0.6882176391545878,36,1,33,0-660 ms
17,0.6731126193062446,37,1,33,0-660 ms
17,0.6862041430867998,38,1,33,0-660 ms
17,0.5375689742394123,39,1,33,0-660 ms
17,0.4869064284043722,40,1,33,0-660 ms
17,0.6689172927130479,41,1,33,0-660 ms
17,0.5858927992641355,42,1,33,0-660 ms
17,0.7190783438155005,43,1,33,0-660 ms
17,0.7014783161021337,44,1,33,0-660 ms
17,0.6644509733956316,45,1,33,0-660 ms
17,0.8131566131927703,46,1,33,0-660 ms
17,0.7971386423676716,47,1,33,0-660 ms
17,0.837564605623346,48,1,33,0-660 ms
17,0.8209283477338967,49,1,33,0-660 ms
17,0.8372679893785765,50,1,33,0-660 ms
17,0.7906436577005036,51,1,33,0-660 ms
17,0.8424342224421308,52,1,33,0-660 ms
17,0.7565725992111745,53,1,33,0-660 ms
17,0.8058118702600529,54,1,33,0-660 ms
17,0.6840246314294597,55,1,33,0-660 ms
17,0.6567758868232314,56,1,33,0-660 ms
17,0.6404149316911196,57,1,33,0-660 ms
17,0.690901171234245,58,1,33,0-660 ms
17,0.7021484320431896,59,1,33,0-660 ms
17,0.6575713711879648,60,1,33,0-660 ms
18,0.7203480539257857,1,1,33,0-660 ms
18,0.7060546802869835,2,1,33,0-660 ms
18,0.6538278539152554,3,1,33,0-660 ms
18,0.6699963773881018,4,1,33,0-660 ms
18,0.690791749989931,5,1,33,0-660 ms
18,0.6510908512952742,6,1,33,0-660 ms
18,0.6588404917234372,7,1,33,0-660 ms
18,0.6846221627526313,8,1,33,0-660 ms
18,0.6648505808748059,9,1,33,0-660 ms
18,0.7986079131627498,10,1,33,0-660 ms
18,0.7550605418740142,11,1,33,0-660 ms
18,0.6990584879844217,12,1,33,0-660 ms
18,0.7579664263802434,13,1,33,0-660 ms
18,0.7999346329974933,14,1,33,0-660 ms
18,0.7238001637059571,15,1,33,0-660 ms
18,0.802560153056996,16,1,33,0-660 ms
18,0.8122981279196241,17,1,33,0-660 ms
18,1,18,1,33,0-660 ms
18,0.525952515232551,19,1,33,0-660 ms
18,0.5718471004687048,20,1,33,0-660 ms
18,0.4331728906595384,21,1,33,0-660 ms
18,0.525286685589118,22,1,33,0-660 ms
18,0.5800147310769853,23,1,33,0-660 ms
18,0.5490246437666334,24,1,33,0-660 ms
18,0.5245798869989894,25,1,33,0-660 ms
18,0.42604218650748416,26,1,33,0-660 ms
18,0.40669339960308715,27,1,33,0-660 ms
18,0.6058195948494179,28,1,33,0-660 ms
18,0.597125101959953,29,1,33,0-660 ms
18,0.54501148396873,30,1,33,0-660 ms
18,0.6277610602915913,31,1,33,0-660 ms
18,0.5953618185402053,32,1,33,0-660 ms
18,0.5281618879999957,33,1,33,0-660 ms
18,0.6725684336011254,34,1,33,0-660 ms
18,0.6212441240600044,35,1,33,0-660 ms
18,0.6376174214684199,36,1,33,0-660 ms
18,0.6050328710002314,37,1,33,0-660 ms
18,0.5850400219953069,38,1,33,0-660 ms
18,0.4471267996626641,39,1,33,0-660 ms
18,0.4145892228573421,40,1,33,0-660 ms
18,0.5850633446509441,41,1,33,0-660 ms
18,0.512510213748095,42,1,33,0-660 ms
18,0.6722741331386498,43,1,33,0-660 ms
18,0.6393300698540155,44,1,33,0-660 ms
18,0.5789753747659535,45,1,33,0-660 ms
18,0.73657431331628,46,1,33,0-660 ms
18,0.7616320742095739,47,1,33,0-660 ms
18,0.7221555525190775,48,1,33,0-660 ms
18,0.7598853231627889,49,1,33,0-660 ms
18,0.7608252487181602,50,1,33,0-660 ms
18,0.7021518240831458,51,1,33,0-660 ms
18,0.7271160670269475,52,1,33,0-660 ms
18,0.6787665226426942,53,1,33,0-660 ms
18,0.7094798721754628,54,1,33,0-660 ms
18,0.6324107392752331,55,1,33,0-660 ms
18,0.5435688412296984,56,1,33,0-660 ms
18,0.5620545085324886,57,1,33,0-660 ms
18,0.5674725763928646,58,1,33,0-660 ms
18,0.6224847223642557,59,1,33,0-660 ms
18,0.5919050197227697,60,1,33,0-660 ms
19,0.7730499203494756,1,1,33,0-660 ms
19,0.7757691906310464,2,1,33,0-660 ms
19,0.7493315910492374,3,1,33,0-660 ms
19,0.8259417632518132,4,1,33,0-660 ms
19,0.7932772052904697,5,1,33,0-660 ms
19,0.8333233680395955,6,1,33,0-660 ms
19,0.7405780466052176,7,1,33,0-660 ms
19,0.81712182084126606,8,1,33,0-660 ms
19,0.7924264661809945,9,1,33,0-660 ms
19,0.5786975216460964,10,1,33,0-660 ms
19,0.6728268704341586,11,1,33,0-660 ms
19,0.5567677950935879,12,1,33,0-660 ms
19,0.7283484283667583,13,1,33,0-660 ms
19,0.5662995554339796,14,1,33,0-660 ms
19,0.5918246898392819,15,1,33,0-660 ms
19,0.6367364784370584,16,1,33,0-660 ms
19,0.5941455754260998,17,1,33,0-660 ms
19,0.525952515232551,18,1,33,0-660 ms
19,1,19,1,33,0-660 ms
19,0.7925411612854645,20,1,33,0-660 ms
19,0.8481579550557171,21,1,33,0-660 ms
19,0.8811901795240012,22,1,33,0-660 ms
19,0.844689696936938,23,1,33,0-660 ms
19,0.8322249750142126,24,1,33,0-660 ms
19,0.8428011048245815,25,1,33,0-660 ms
19,0.8233493130374971,26,1,33,0-660 ms
19,0.8256289281265804,27,1,33,0-660 ms
19,0.8057822953906686,28,1,33,0-660 ms
19,0.8114350938608783,29,1,33,0-660 ms
19,0.8373577115709301,30,1,33,0-660 ms
19,0.7998640926821357,31,1,33,0-660 ms
19,0.8045501441739928,32,1,33,0-660 ms
19,0.8009540556383975,33,1,33,0-660 ms
19,0.8130859341727745,34,1,33,0-660 ms
19,0.8253507959445721,35,1,33,0-660 ms
19,0.7783668367902103,36,1,33,0-660 ms
19,0.8476168899547418,37,1,33,0-660 ms
19,0.8103511609595442,38,1,33,0-660 ms
19,0.8224854656853988,39,1,33,0-660 ms
19,0.8026967094966726,40,1,33,0-660 ms
19,0.8013427437607274,41,1,33,0-660 ms
19,0.7994342825621236,42,1,33,0-660 ms
19,0.7875891879939907,43,1,33,0-660 ms
19,0.7380661778435474,44,1,33,0-660 ms
19,0.8215636526068341,45,1,33,0-660 ms
19,0.7551211898299699,46,1,33,0-660 ms
19,0.6997693347614438,47,1,33,0-660 ms
19,0.7152588483262381,48,1,33,0-660 ms
19,0.6704341820193308,49,1,33,0-660 ms
19,0.6745868354321527,50,1,33,0-660 ms
19,0.7529968792992392,51,1,33,0-660 ms
19,0.637561039211677,52,1,33,0-660 ms
19,0.7810935768232657,53,1,33,0-660 ms
19,0.6991326394209361,54,1,33,0-660 ms
19,0.7677178150469874,55,1,33,0-660 ms
19,0.8497760547820816,56,1,33,0-660 ms
19,0.8616006210713426,57,1,33,0-660 ms
19,0.8212881343044716,58,1,33,0-660 ms
19,0.8540711339063606,59,1,33,0-660 ms
19,0.8488401937812273,60,1,33,0-660 ms
20,0.7601916514278232,1,1,33,0-660 ms
20,0.7782178304391968,2,1,33,0-660 ms
20,0.77851006649121,3,1,33,0-660 ms
20,0.7578756168212752,4,1,33,0-660 ms
20,0.7290309948993311,5,1,33,0-660 ms
20,0.8079498748282473,6,1,33,0-660 ms
20,0.7301649758423594,7,1,33,0-660 ms
20,0.7901907541097652,8,1,33,0-660 ms
20,0.7872829358843643,9,1,33,0-660 ms
20,0.6537338646082285,10,1,33,0-660 ms
20,0.7081889066061164,11,1,33,0-660 ms
20,0.6115150554182489,12,1,33,0-660 ms
20,0.7339308336540307,13,1,33,0-660 ms
20,0.6301378570674628,14,1,33,0-660 ms
20,0.5988168130153173,15,1,33,0-660 ms
20,0.660413458928753,16,1,33,0-660 ms
20,0.6982400696491905,17,1,33,0-660 ms
20,0.5718471004687048,18,1,33,0-660 ms
20,0.7925411612854645,19,1,33,0-660 ms
20,1,20,1,33,0-660 ms
20,0.7799708392619337,21,1,33,0-660 ms
20,0.8056645760401208,22,1,33,0-660 ms
20,0.8363137441861223,23,1,33,0-660 ms
20,0.8314704255560768,24,1,33,0-660 ms
20,0.8044876015214538,25,1,33,0-660 ms
20,0.7745018212083962,26,1,33,0-660 ms
20,0.8069930891711666,27,1,33,0-660 ms
20,0.7028765435917188,28,1,33,0-660 ms
20,0.6981555408694436,29,1,33,0-660 ms
20,0.7317311396374938,30,1,33,0-660 ms
20,0.7348694101002463,31,1,33,0-660 ms
20,0.7430549564941534,32,1,33,0-660 ms
20,0.6774963733713353,33,1,33,0-660 ms
20,0.7445616833652863,34,1,33,0-660 ms
20,0.7491596449340207,35,1,33,0-660 ms
